BusinessYear,StateCode,IssuerId,SourceName,VersionNum,ImportDate,BenefitPackageId,IssuerId2,StateCode2,MarketCoverage,DentalOnlyPlan,TIN,StandardComponentId,PlanMarketingName,HIOSProductId,HPID,NetworkId,ServiceAreaId,FormularyId,IsNewPlan,PlanType,MetalLevel,UniquePlanDesign,QHPNonQHPTypeId,IsNoticeRequiredForPregnancy,IsReferralRequiredForSpecialist,SpecialistRequiringReferral,PlanLevelExclusions,IndianPlanVariationEstimatedAdvancedPaymentAmountPerEnrollee,CompositeRatingOffered,ChildOnlyOffering,ChildOnlyPlanId,WellnessProgramOffered,DiseaseManagementProgramsOffered,EHBPercentTotalPremium,EHBPediatricDentalApportionmentQuantity,IsGuaranteedRate,SpecialtyDrugMaximumCoinsurance,InpatientCopaymentMaximumDays,BeginPrimaryCareCostSharingAfterNumberOfVisits,BeginPrimaryCareDeductibleCoinsuranceAfterNumberOfCopays,PlanEffictiveDate,PlanExpirationDate,OutOfCountryCoverage,OutOfCountryCoverageDescription,OutOfServiceAreaCoverage,OutOfServiceAreaCoverageDescription,NationalNetwork,URLForEnrollmentPayment,FormularyURL,PlanId,CSRVariationType,IssuerActuarialValue,AVCalculatorOutputNumber,MedicalDrugDeductiblesIntegrated,MedicalDrugMaximumOutofPocketIntegrated,MultipleInNetworkTiers,FirstTierUtilization,SecondTierUtilization,SBCHavingaBabyDeductible,SBCHavingaBabyCopayment,SBCHavingaBabyCoinsurance,SBCHavingaBabyLimit,SBCHavingDiabetesDeductible,SBCHavingDiabetesCopayment,SBCHavingDiabetesCoinsurance,SBCHavingDiabetesLimit,MEHBInnTier1IndividualMOOP,MEHBInnTier1FamilyPerPersonMOOP,MEHBInnTier1FamilyPerGroupMOOP,MEHBInnTier2IndividualMOOP,MEHBInnTier2FamilyPerPersonMOOP,MEHBInnTier2FamilyPerGroupMOOP,MEHBOutOfNetIndividualMOOP,MEHBOutOfNetFamilyPerPersonMOOP,MEHBOutOfNetFamilyPerGroupMOOP,MEHBCombInnOonIndividualMOOP,MEHBCombInnOonFamilyPerPersonMOOP,MEHBCombInnOonFamilyPerGroupMOOP,DEHBInnTier1IndividualMOOP,DEHBInnTier1FamilyPerPersonMOOP,DEHBInnTier1FamilyPerGroupMOOP,DEHBInnTier2IndividualMOOP,DEHBInnTier2FamilyPerPersonMOOP,DEHBInnTier2FamilyPerGroupMOOP,DEHBOutOfNetIndividualMOOP,DEHBOutOfNetFamilyPerPersonMOOP,DEHBOutOfNetFamilyPerGroupMOOP,DEHBCombInnOonIndividualMOOP,DEHBCombInnOonFamilyPerPersonMOOP,DEHBCombInnOonFamilyPerGroupMOOP,TEHBInnTier1IndividualMOOP,TEHBInnTier1FamilyPerPersonMOOP,TEHBInnTier1FamilyPerGroupMOOP,TEHBInnTier2IndividualMOOP,TEHBInnTier2FamilyPerPersonMOOP,TEHBInnTier2FamilyPerGroupMOOP,TEHBOutOfNetIndividualMOOP,TEHBOutOfNetFamilyPerPersonMOOP,TEHBOutOfNetFamilyPerGroupMOOP,TEHBCombInnOonIndividualMOOP,TEHBCombInnOonFamilyPerPersonMOOP,TEHBCombInnOonFamilyPerGroupMOOP,MEHBDedInnTier1Individual,MEHBDedInnTier1FamilyPerPerson,MEHBDedInnTier1FamilyPerGroup,MEHBDedInnTier1Coinsurance,MEHBDedInnTier2Individual,MEHBDedInnTier2FamilyPerPerson,MEHBDedInnTier2FamilyPerGroup,MEHBDedInnTier2Coinsurance,MEHBDedOutOfNetIndividual,MEHBDedOutOfNetFamilyPerPerson,MEHBDedOutOfNetFamilyPerGroup,MEHBDedCombInnOonIndividual,MEHBDedCombInnOonFamilyPerPerson,MEHBDedCombInnOonFamilyPerGroup,DEHBDedInnTier1Individual,DEHBDedInnTier1FamilyPerPerson,DEHBDedInnTier1FamilyPerGroup,DEHBDedInnTier1Coinsurance,DEHBDedInnTier2Individual,DEHBDedInnTier2FamilyPerPerson,DEHBDedInnTier2FamilyPerGroup,DEHBDedInnTier2Coinsurance,DEHBDedOutOfNetIndividual,DEHBDedOutOfNetFamilyPerPerson,DEHBDedOutOfNetFamilyPerGroup,DEHBDedCombInnOonIndividual,DEHBDedCombInnOonFamilyPerPerson,DEHBDedCombInnOonFamilyPerGroup,TEHBDedInnTier1Individual,TEHBDedInnTier1FamilyPerPerson,TEHBDedInnTier1FamilyPerGroup,TEHBDedInnTier1Coinsurance,TEHBDedInnTier2Individual,TEHBDedInnTier2FamilyPerPerson,TEHBDedInnTier2FamilyPerGroup,TEHBDedInnTier2Coinsurance,TEHBDedOutOfNetIndividual,TEHBDedOutOfNetFamilyPerPerson,TEHBDedOutOfNetFamilyPerGroup,TEHBDedCombInnOonIndividual,TEHBDedCombInnOonFamilyPerPerson,TEHBDedCombInnOonFamilyPerGroup,IsHSAEligible,HSAOrHRAEmployerContribution,HSAOrHRAEmployerContributionAmount,URLForSummaryofBenefitsCoverage,PlanBrochure,RowNumber
2016,NV,88671,SERFF,6,9/24/15 06:32,2,88671,NV,SHOP (Small Group),Yes,75-1233841,88671NV0030004,Dentegra Dental PPO for Small Businesses Family Preferred Plan,88671NV003,,NVN001,NVS001,,Existing,PPO,High,,Both,,,,,,No,Allows Adult and Child-Only,,,,,$27.63 ,Guaranteed Rate,,0,0,0,1/1/16,,No,,Yes,Nationwide Coverage,Yes,https://www.dentegra.com/hx/checkout,,88671NV0030004-01,Standard High On Exchange Plan,83.00%,,,,No,100%,,,,,,,,,,$350 ,$350 per person,$700 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,$80 ,per person not applicable,per group not applicable,,,,,,$80 ,per person not applicable,per group not applicable,$80 ,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dentegra.com/hcx/nv/88671nv0030004-16,5
2016,NV,88671,SERFF,6,9/24/15 06:32,2,88671,NV,Individual,Yes,75-1233841,88671NV0020004,Dentegra Dental PPO Family Preferred Plan,88671NV002,,NVN001,NVS001,,Existing,PPO,High,,Both,,,,,,No,Allows Adult and Child-Only,,,,,$26.38 ,Guaranteed Rate,,0,0,0,1/1/16,12/31/16,No,,Yes,Nationwide Coverage,Yes,https://www.dentegra.com/hx/checkout,,88671NV0020004-01,Standard High On Exchange Plan,83.00%,,,,No,100%,,,,,,,,,,$350 ,$350 per person,$700 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,$80 ,per person not applicable,per group not applicable,,,,,,$80 ,per person not applicable,per group not applicable,$80 ,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dentegra.com/hcx/nv/88671nv0020004-16,5
2016,NV,88671,SERFF,6,9/24/15 06:32,3,88671,NV,Individual,Yes,75-1233841,88671NV0020006,Dentegra Dental PPO Family Basic Plan,88671NV002,,NVN001,NVS001,,Existing,PPO,Low,,Both,,,,,,No,Allows Adult and Child-Only,,,,,$21.94 ,Guaranteed Rate,,0,0,0,1/1/16,12/31/16,No,,Yes,Nationwide Coverage,Yes,https://www.dentegra.com/hx/checkout,,88671NV0020006-00,Standard Low Off Exchange Plan,69.00%,,,,No,100%,,,,,,,,,,$350 ,$350 per person,$700 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,$65 ,per person not applicable,per group not applicable,,,,,,$65 ,per person not applicable,per group not applicable,$65 ,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dentegra.com/hcx/nv/88671nv0020006-16,4
2016,NV,88671,SERFF,6,9/24/15 06:32,3,88671,NV,SHOP (Small Group),Yes,75-1233841,88671NV0030006,Dentegra Dental PPO for Small Businesses Family Basic Plan,88671NV003,,NVN001,NVS001,,Existing,PPO,Low,,Both,,,,,,No,Allows Adult and Child-Only,,,,,$22.98 ,Guaranteed Rate,,0,0,0,1/1/16,,No,,Yes,Nationwide Coverage,Yes,https://www.dentegra.com/hx/checkout,,88671NV0030006-00,Standard Low Off Exchange Plan,69.00%,,,,No,100%,,,,,,,,,,$350 ,$350 per person,$700 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,$65 ,per person not applicable,per group not applicable,,,,,,$65 ,per person not applicable,per group not applicable,$65 ,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dentegra.com/hcx/nv/88671nv0030006-16,4
2016,NV,88671,SERFF,6,9/24/15 06:32,3,88671,NV,SHOP (Small Group),Yes,75-1233841,88671NV0030006,Dentegra Dental PPO for Small Businesses Family Basic Plan,88671NV003,,NVN001,NVS001,,Existing,PPO,Low,,Both,,,,,,No,Allows Adult and Child-Only,,,,,$22.98 ,Guaranteed Rate,,0,0,0,1/1/16,,No,,Yes,Nationwide Coverage,Yes,https://www.dentegra.com/hx/checkout,,88671NV0030006-01,Standard Low On Exchange Plan,69.00%,,,,No,100%,,,,,,,,,,$350 ,$350 per person,$700 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,$65 ,per person not applicable,per group not applicable,,,,,,$65 ,per person not applicable,per group not applicable,$65 ,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dentegra.com/hcx/nv/88671nv0030006-16,5
2016,NV,88671,SERFF,6,9/24/15 06:32,3,88671,NV,Individual,Yes,75-1233841,88671NV0020006,Dentegra Dental PPO Family Basic Plan,88671NV002,,NVN001,NVS001,,Existing,PPO,Low,,Both,,,,,,No,Allows Adult and Child-Only,,,,,$21.94 ,Guaranteed Rate,,0,0,0,1/1/16,12/31/16,No,,Yes,Nationwide Coverage,Yes,https://www.dentegra.com/hx/checkout,,88671NV0020006-01,Standard Low On Exchange Plan,69.00%,,,,No,100%,,,,,,,,,,$350 ,$350 per person,$700 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,$65 ,per person not applicable,per group not applicable,,,,,,$65 ,per person not applicable,per group not applicable,$65 ,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dentegra.com/hcx/nv/88671nv0020006-16,5
2016,NV,95865,SERFF,5,8/20/15 12:28,1,95865,NV,Individual,No,88-0201035,95865NV0030020,MyHPN Gold 3,95865NV003,,NVN001,NVS001,NVF003,Existing,HMO,Gold,Yes,Both,No,Yes,All,,$0.00 ,No,Allows Adult and Child-Only,,Yes,"Asthma, Heart Disease, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy, Weight Loss Programs",1,,,,0,0,0,1/1/16,12/31/16,No,,Yes,Emergent and Urgent Services,No,https://payhpn.com/payment/d0f33749-10b6-40a6-9a7e-cb036d37c974,http://www.myhpnonline.com/media/other/PreferredDrugList.pdf,95865NV0030020-01,Standard Gold On Exchange Plan,79.53%,,No,Yes,No,100%,,"$1,000 ",$400 ,$900 ,$0 ,$0 ,"$1,700 ",$0 ,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,"$4,000 ",$4000 per person,$8000 per group,,,,Not Applicable,per person not applicable,per group not applicable,"$4,000 ",$4000 per person,$8000 per group,"$1,000 ",$1000 per person,$2000 per group,20%,,,,,Not Applicable,per person not applicable,per group not applicable,"$1,000 ",$1000 per person,$2000 per group,Not Applicable,per person not applicable,per group not applicable,20%,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,No,,,http://www.myhpnonline.com/media/SBC/MyHPNGold3.pdf,http://www.myhpnonline.com/media/other/2016PlanBrochure.pdf,29
2016,NV,95865,SERFF,5,8/20/15 12:28,1,95865,NV,Individual,No,88-0201035,95865NV0030020,MyHPN Gold 3,95865NV003,,NVN001,NVS001,NVF003,Existing,HMO,Gold,Yes,Both,No,Yes,All,,$0.00 ,No,Allows Adult and Child-Only,,Yes,"Asthma, Heart Disease, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy, Weight Loss Programs",1,,,,0,0,0,1/1/16,12/31/16,No,,Yes,Emergent and Urgent Services,No,https://payhpn.com/payment/d0f33749-10b6-40a6-9a7e-cb036d37c974,http://www.myhpnonline.com/media/other/PreferredDrugList.pdf,95865NV0030020-02,Zero Cost Sharing Plan Variation,100.00%,,No,Yes,No,100%,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,$0 ,$0 per person,$0 per group,,,,Not Applicable,per person not applicable,per group not applicable,$0 ,$0 per person,$0 per group,$0 ,$0 per person,$0 per group,0%,,,,,Not Applicable,per person not applicable,per group not applicable,$0 ,$0 per person,$0 per group,$0 ,$0 per person,$0 per group,0%,,,,,$0 ,$0 per person,$0 per group,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,No,,,http://www.myhpnonline.com/media/SBC/MyHPNGold3_ZCS.pdf,http://www.myhpnonline.com/media/other/2016PlanBrochure.pdf,30
2016,NV,95865,SERFF,5,8/20/15 12:28,1,95865,NV,Individual,No,88-0201035,95865NV0030020,MyHPN Gold 3,95865NV003,,NVN001,NVS001,NVF003,Existing,HMO,Gold,Yes,Both,No,Yes,All,,$0.00 ,No,Allows Adult and Child-Only,,Yes,"Asthma, Heart Disease, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy, Weight Loss Programs",1,,,,0,0,0,1/1/16,12/31/16,No,,Yes,Emergent and Urgent Services,No,https://payhpn.com/payment/d0f33749-10b6-40a6-9a7e-cb036d37c974,http://www.myhpnonline.com/media/other/PreferredDrugList.pdf,95865NV0030020-03,Limited Cost Sharing Plan Variation,79.53%,,No,Yes,No,100%,,"$1,000 ",$400 ,$900 ,$0 ,$0 ,"$1,700 ",$0 ,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,"$4,000 ",$4000 per person,$8000 per group,,,,Not Applicable,per person not applicable,per group not applicable,"$4,000 ",$4000 per person,$8000 per group,"$1,000 ",$1000 per person,$2000 per group,20%,,,,,Not Applicable,per person not applicable,per group not applicable,"$1,000 ",$1000 per person,$2000 per group,Not Applicable,per person not applicable,per group not applicable,20%,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,No,,,http://www.myhpnonline.com/media/SBC/MyHPNGold3.pdf,http://www.myhpnonline.com/media/other/2016PlanBrochure.pdf,31
2016,NV,95865,SERFF,5,8/20/15 12:28,1,95865,NV,Individual,No,88-0201035,95865NV0030052,MyHPN Bronze 7,95865NV003,,NVN001,NVS001,NVF001,New,HMO,Bronze,Yes,Both,No,Yes,All,,$0.00 ,No,Allows Adult and Child-Only,,Yes,"Asthma, Heart Disease, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy, Weight Loss Programs",1,,,,0,0,0,1/1/16,12/31/16,No,,Yes,Emergent and Urgent Services,No,https://payhpn.com/payment/d0f33749-10b6-40a6-9a7e-cb036d37c974,http://www.myhpnonline.com/media/other/PreferredDrugList.pdf,95865NV0030052-00,Standard Bronze Off Exchange Plan,61.45%,,No,Yes,No,100%,,"$5,600 ",$600 ,$0 ,$0 ,$0 ,"$2,200 ",$0 ,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person,$13700 per group,,,,Not Applicable,per person not applicable,per group not applicable,"$6,850 ",$6850 per person,$13700 per group,"$6,500 ",$6500 per person,$13000 per group,0%,,,,,Not Applicable,per person not applicable,per group not applicable,"$6,500 ",$6500 per person,$13000 per group,$250 ,$250 per person,$500 per group,0%,,,,,$250 ,$250 per person,$500 per group,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,No,,,http://www.myhpnonline.com/media/SBC/MyHPNBronze7.pdf,http://www.myhpnonline.com/media/other/2016PlanBrochure.pdf,4
2016,NV,95865,SERFF,5,8/20/15 12:28,1,95865,NV,Individual,No,88-0201035,95865NV0030052,MyHPN Bronze 7,95865NV003,,NVN001,NVS001,NVF001,New,HMO,Bronze,Yes,Both,No,Yes,All,,$0.00 ,No,Allows Adult and Child-Only,,Yes,"Asthma, Heart Disease, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy, Weight Loss Programs",1,,,,0,0,0,1/1/16,12/31/16,No,,Yes,Emergent and Urgent Services,No,https://payhpn.com/payment/d0f33749-10b6-40a6-9a7e-cb036d37c974,http://www.myhpnonline.com/media/other/PreferredDrugList.pdf,95865NV0030052-01,Standard Bronze On Exchange Plan,61.45%,,No,Yes,No,100%,,"$5,600 ",$600 ,$0 ,$0 ,$0 ,"$2,200 ",$0 ,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person,$13700 per group,,,,Not Applicable,per person not applicable,per group not applicable,"$6,850 ",$6850 per person,$13700 per group,"$6,500 ",$6500 per person,$13000 per group,0%,,,,,Not Applicable,per person not applicable,per group not applicable,"$6,500 ",$6500 per person,$13000 per group,$250 ,$250 per person,$500 per group,0%,,,,,$250 ,$250 per person,$500 per group,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,No,,,http://www.myhpnonline.com/media/SBC/MyHPNBronze7.pdf,http://www.myhpnonline.com/media/other/2016PlanBrochure.pdf,5
2016,NV,95865,SERFF,5,8/20/15 12:28,1,95865,NV,Individual,No,88-0201035,95865NV0030052,MyHPN Bronze 7,95865NV003,,NVN001,NVS001,NVF001,New,HMO,Bronze,Yes,Both,No,Yes,All,,$0.00 ,No,Allows Adult and Child-Only,,Yes,"Asthma, Heart Disease, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy, Weight Loss Programs",1,,,,0,0,0,1/1/16,12/31/16,No,,Yes,Emergent and Urgent Services,No,https://payhpn.com/payment/d0f33749-10b6-40a6-9a7e-cb036d37c974,http://www.myhpnonline.com/media/other/PreferredDrugList.pdf,95865NV0030052-02,Zero Cost Sharing Plan Variation,100.00%,,No,Yes,No,100%,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,$0 ,$0 per person,$0 per group,,,,Not Applicable,per person not applicable,per group not applicable,$0 ,$0 per person,$0 per group,$0 ,$0 per person,$0 per group,0%,,,,,Not Applicable,per person not applicable,per group not applicable,$0 ,$0 per person,$0 per group,$0 ,$0 per person,$0 per group,0%,,,,,$0 ,$0 per person,$0 per group,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,No,,,http://www.myhpnonline.com/media/SBC/MyHPNBronze7_ZCS.pdf,http://www.myhpnonline.com/media/other/2016PlanBrochure.pdf,6
2016,NV,95865,SERFF,5,8/20/15 12:28,1,95865,NV,Individual,No,88-0201035,95865NV0030052,MyHPN Bronze 7,95865NV003,,NVN001,NVS001,NVF001,New,HMO,Bronze,Yes,Both,No,Yes,All,,$0.00 ,No,Allows Adult and Child-Only,,Yes,"Asthma, Heart Disease, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy, Weight Loss Programs",1,,,,0,0,0,1/1/16,12/31/16,No,,Yes,Emergent and Urgent Services,No,https://payhpn.com/payment/d0f33749-10b6-40a6-9a7e-cb036d37c974,http://www.myhpnonline.com/media/other/PreferredDrugList.pdf,95865NV0030052-03,Limited Cost Sharing Plan Variation,61.45%,,No,Yes,No,100%,,"$5,600 ",$600 ,$0 ,$0 ,$0 ,"$2,200 ",$0 ,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person,$13700 per group,,,,Not Applicable,per person not applicable,per group not applicable,"$6,850 ",$6850 per person,$13700 per group,"$6,500 ",$6500 per person,$13000 per group,0%,,,,,Not Applicable,per person not applicable,per group not applicable,"$6,500 ",$6500 per person,$13000 per group,$250 ,$250 per person,$500 per group,0%,,,,,$250 ,$250 per person,$500 per group,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,No,,,http://www.myhpnonline.com/media/SBC/MyHPNBronze7.pdf,http://www.myhpnonline.com/media/other/2016PlanBrochure.pdf,7
2016,NV,95865,SERFF,5,8/20/15 12:28,1,95865,NV,Individual,No,88-0201035,95865NV0030053,MyHPN Bronze 8,95865NV003,,NVN001,NVS001,NVF001,New,HMO,Bronze,Yes,Both,No,Yes,All,,$0.00 ,No,Allows Adult and Child-Only,,Yes,"Asthma, Heart Disease, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy, Weight Loss Programs",1,,,,0,0,0,1/1/16,12/31/16,No,,Yes,Emergent and Urgent Services,No,https://payhpn.com/payment/d0f33749-10b6-40a6-9a7e-cb036d37c974,http://www.myhpnonline.com/media/other/PreferredDrugList.pdf,95865NV0030053-00,Standard Bronze Off Exchange Plan,61.26%,,No,Yes,No,100%,,"$6,300 ",$200 ,$0 ,$0 ,$100 ,"$2,300 ",$0 ,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person,$13700 per group,,,,Not Applicable,per person not applicable,per group not applicable,"$6,850 ",$6850 per person,$13700 per group,"$6,500 ",$6500 per person,$13000 per group,30%,,,,,Not Applicable,per person not applicable,per group not applicable,"$6,500 ",$6500 per person,$13000 per group,$250 ,$250 per person,$500 per group,30%,,,,,$250 ,$250 per person,$500 per group,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,No,,,http://www.myhpnonline.com/media/SBC/MyHPNBronze8.pdf,http://www.myhpnonline.com/media/other/2016PlanBrochure.pdf,8
2016,NV,95865,SERFF,5,8/20/15 12:28,1,95865,NV,Individual,No,88-0201035,95865NV0030053,MyHPN Bronze 8,95865NV003,,NVN001,NVS001,NVF001,New,HMO,Bronze,Yes,Both,No,Yes,All,,$0.00 ,No,Allows Adult and Child-Only,,Yes,"Asthma, Heart Disease, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy, Weight Loss Programs",1,,,,0,0,0,1/1/16,12/31/16,No,,Yes,Emergent and Urgent Services,No,https://payhpn.com/payment/d0f33749-10b6-40a6-9a7e-cb036d37c974,http://www.myhpnonline.com/media/other/PreferredDrugList.pdf,95865NV0030053-01,Standard Bronze On Exchange Plan,61.26%,,No,Yes,No,100%,,"$6,300 ",$200 ,$0 ,$0 ,$100 ,"$2,300 ",$0 ,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person,$13700 per group,,,,Not Applicable,per person not applicable,per group not applicable,"$6,850 ",$6850 per person,$13700 per group,"$6,500 ",$6500 per person,$13000 per group,30%,,,,,Not Applicable,per person not applicable,per group not applicable,"$6,500 ",$6500 per person,$13000 per group,$250 ,$250 per person,$500 per group,30%,,,,,$250 ,$250 per person,$500 per group,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,No,,,http://www.myhpnonline.com/media/SBC/MyHPNBronze8.pdf,http://www.myhpnonline.com/media/other/2016PlanBrochure.pdf,9
2016,NV,95865,SERFF,5,8/20/15 12:28,1,95865,NV,Individual,No,88-0201035,95865NV0030053,MyHPN Bronze 8,95865NV003,,NVN001,NVS001,NVF001,New,HMO,Bronze,Yes,Both,No,Yes,All,,$0.00 ,No,Allows Adult and Child-Only,,Yes,"Asthma, Heart Disease, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy, Weight Loss Programs",1,,,,0,0,0,1/1/16,12/31/16,No,,Yes,Emergent and Urgent Services,No,https://payhpn.com/payment/d0f33749-10b6-40a6-9a7e-cb036d37c974,http://www.myhpnonline.com/media/other/PreferredDrugList.pdf,95865NV0030053-02,Zero Cost Sharing Plan Variation,100.00%,,No,Yes,No,100%,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,$0 ,$0 per person,$0 per group,,,,Not Applicable,per person not applicable,per group not applicable,$0 ,$0 per person,$0 per group,$0 ,$0 per person,$0 per group,0%,,,,,Not Applicable,per person not applicable,per group not applicable,$0 ,$0 per person,$0 per group,$0 ,$0 per person,$0 per group,0%,,,,,$0 ,$0 per person,$0 per group,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,No,,,http://www.myhpnonline.com/media/SBC/MyHPNBronze8_ZCS.pdf,http://www.myhpnonline.com/media/other/2016PlanBrochure.pdf,10
2016,NV,95865,SERFF,5,8/20/15 12:28,1,95865,NV,Individual,No,88-0201035,95865NV0030053,MyHPN Bronze 8,95865NV003,,NVN001,NVS001,NVF001,New,HMO,Bronze,Yes,Both,No,Yes,All,,$0.00 ,No,Allows Adult and Child-Only,,Yes,"Asthma, Heart Disease, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy, Weight Loss Programs",1,,,,0,0,0,1/1/16,12/31/16,No,,Yes,Emergent and Urgent Services,No,https://payhpn.com/payment/d0f33749-10b6-40a6-9a7e-cb036d37c974,http://www.myhpnonline.com/media/other/PreferredDrugList.pdf,95865NV0030053-03,Limited Cost Sharing Plan Variation,61.26%,,No,Yes,No,100%,,"$6,300 ",$200 ,$0 ,$0 ,$100 ,"$2,300 ",$0 ,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person,$13700 per group,,,,Not Applicable,per person not applicable,per group not applicable,"$6,850 ",$6850 per person,$13700 per group,"$6,500 ",$6500 per person,$13000 per group,30%,,,,,Not Applicable,per person not applicable,per group not applicable,"$6,500 ",$6500 per person,$13000 per group,"$6,500 ",$6500 per person,$13000 per group,30%,,,,,"$6,500 ",$6500 per person,$13000 per group,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,No,,,http://www.myhpnonline.com/media/SBC/MyHPNBronze8.pdf,http://www.myhpnonline.com/media/other/2016PlanBrochure.pdf,11
2016,NV,95865,SERFF,5,8/20/15 12:28,1,95865,NV,Individual,No,88-0201035,95865NV0030054,MyHPN Bronze 9,95865NV003,,NVN001,NVS001,NVF001,New,HMO,Bronze,Yes,Both,No,Yes,All,,$0.00 ,No,Allows Adult and Child-Only,,Yes,"Asthma, Heart Disease, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy, Weight Loss Programs",1,,,,0,0,0,1/1/16,12/31/16,No,,Yes,Emergent and Urgent Services,No,https://payhpn.com/payment/d0f33749-10b6-40a6-9a7e-cb036d37c974,http://www.myhpnonline.com/media/other/PreferredDrugList.pdf,95865NV0030054-00,Standard Bronze Off Exchange Plan,59.94%,,No,Yes,No,100%,,"$6,300 ",$200 ,$0 ,$0 ,$100 ,"$2,300 ",$0 ,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person,$13700 per group,,,,Not Applicable,per person not applicable,per group not applicable,"$6,850 ",$6850 per person,$13700 per group,"$6,600 ",$6600 per person,$13200 per group,0%,,,,,Not Applicable,per person not applicable,per group not applicable,"$6,600 ",$6600 per person,$13200 per group,$250 ,$250 per person,$500 per group,0%,,,,,$250 ,$250 per person,$500 per group,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,No,,,http://www.myhpnonline.com/media/SBC/MyHPNBronze9.pdf,http://www.myhpnonline.com/media/other/2016PlanBrochure.pdf,12
